"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
49	49	"<table><tr><td>Micro-level field:</td><td>49</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; journal of high energy physics; physics letters b; european physical journal c; aip conference proceedings</td></tr><tr><td>Terms:</td><td>nmssm; higgs boson; top quark; dark matter; ilc</td></tr></table>"	"1.2396"	"-0.3195"	3	15442	373065	7	4477	1773
432	432	"<table><tr><td>Micro-level field:</td><td>432</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>inorganic chemistry; dalton transactions; polyhedron; inorganica chimica acta; acta crystallographica section e-structure reports online</td></tr><tr><td>Terms:</td><td>single molecule magnet; slow magnetic relaxation; magnetization; magnetic anisotropy</td></tr></table>"	"0.3086"	"-0.6758"	3	8330	348317	7	2287	1725
515	515	"<table><tr><td>Micro-level field:</td><td>515</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>organic letters; tetrahedron-asymmetry; journal of organic chemistry; tetrahedron letters; journal of the american chemical society</td></tr><tr><td>Terms:</td><td>enantioselective hydrogenation; asymmetric transfer hydrogenation; diethylzinc; iridium catalyzed asymmetric hydrogenation; asymmetric allylic substitution</td></tr></table>"	"-0.0169"	"-0.7326"	3	6182	516574	7	964	1731
985	985	"<table><tr><td>Micro-level field:</td><td>985</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>radiation protection dosimetry; journal of radioanalytical and nuclear chemistry; journal of environmental radioactivity; applied radiation and isotopes; radiation measurements</td></tr><tr><td>Terms:</td><td>radon concentration; natural radioactivity; radon; dwelling; indoor radon</td></tr></table>"	"0.2931"	"-0.2271"	3	3224	77471	7	660	2176
2468	2468	"<table><tr><td>Micro-level field:</td><td>2468</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of physical chemistry a; journal of organic chemistry; journal of the american chemical society; journal of molecular structure-theochem; chemical physics letters</td></tr><tr><td>Terms:</td><td>molecular electron density theory study; diels alder reaction; conceptual density functional theory; dipolar cycloaddition reaction; reaction force</td></tr></table>"	"0.1438"	"-0.712"	3	1327	113798	7	538	1713
1514	1514	"<table><tr><td>Micro-level field:</td><td>1514</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>organometallics; dalton transactions; journal of organometallic chemistry; angewandte chemie-international edition; chemical communications</td></tr><tr><td>Terms:</td><td>n heterocyclic carbene; enal; imidazolium salt; ylidene ligand; nhc</td></tr></table>"	"0.0218"	"-0.7336"	3	3975	327568	7	528	1563
206	206	"<table><tr><td>Micro-level field:</td><td>206</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>rsc advances; nanomaterials; materials letters; materials science and engineering c-materials for biological applications; colloids and surfaces b-biointerfaces</td></tr><tr><td>Terms:</td><td>antibacterial activity; biosynthesis; cotton fabric; antimicrobial property</td></tr></table>"	"0.1613"	"-0.4908"	3	3184	957147	7	456	3247
901	901	"<table><tr><td>Micro-level field:</td><td>901</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>langmuir; journal of physical chemistry c; journal of physical chemistry b; journal of the american chemical society; applied surface science</td></tr><tr><td>Terms:</td><td>microcontact printing; dip pen nanolithography; monolayer; immobilization; alkanethiol</td></tr></table>"	"0.5052"	"-0.5792"	3	4330	361123	7	352	2281
2200	2200	"<table><tr><td>Micro-level field:</td><td>2200</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee photovoltaic specialists conference; solar energy; ieee journal of photovoltaics; solar energy materials and solar cells; renewable energy</td></tr><tr><td>Terms:</td><td>potential induced degradation; degradation; dust; soiling; fault detection</td></tr></table>"	"0.7443"	"0.0928"	3	1134	68349	7	300	2033
858	858	"<table><tr><td>Micro-level field:</td><td>858</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>optics express; applied physics letters; proceedings of spie; optics communications; scientific reports</td></tr><tr><td>Terms:</td><td>metamaterial absorber; graphene; transparency; perfect absorber; tunable plasmon</td></tr></table>"	"0.8912"	"-0.4206"	3	1695	323858	7	287	2056
1609	1609	"<table><tr><td>Micro-level field:</td><td>1609</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>energy and buildings; renewable energy; applied thermal engineering; geothermics; energies</td></tr><tr><td>Terms:</td><td>ground source heat pump system; soil; borehole heat exchanger; energy pile; ground</td></tr></table>"	"0.6054"	"-0.1766"	3	2395	96690	7	267	1802
682	682	"<table><tr><td>Micro-level field:</td><td>682</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>chemical engineering science; international journal of multiphase flow; chemical engineering research & design; industrial & engineering chemistry research; chemical engineering journal</td></tr><tr><td>Terms:</td><td>mass transfer; bubble column; bubble; tank; hydrodynamic</td></tr></table>"	"0.5872"	"-0.3167"	3	4343	134543	7	216	2121
2884	2884	"<table><tr><td>Micro-level field:</td><td>2884</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>radiation physics and chemistry; journal of food science; applied radiation and isotopes; food chemistry; meat science</td></tr><tr><td>Terms:</td><td>gamma; epr; epr study; gamma irradiation; radical</td></tr></table>"	"-0.4134"	"-0.399"	3	729	35439	7	66	1657
1571	1571	"<table><tr><td>Micro-level field:</td><td>1571</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; smart materials and structures; soft robotics; ieee robotics and automation letters; ieee international conference on intelligent robots and systems</td></tr><tr><td>Terms:</td><td>dielectric elastomer actuator; soft actuator; artificial muscle; pneumatic muscle actuator; electroactive polymer</td></tr></table>"	"0.6061"	"-0.3035"	3	1318	145183	7	58	2322
444	444	"<table><tr><td>Micro-level field:</td><td>444</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>electrophoresis; journal of chromatography a; analytical chemistry; journal of separation science; analytica chimica acta</td></tr><tr><td>Terms:</td><td>capillary electrophoresis; micellar electrokinetic chromatography; chiral selector; cyclodextrin; contactless conductivity detection</td></tr></table>"	"0.0941"	"-0.4872"	3	4415	366248	6	754	2966
1516	1516	"<table><tr><td>Micro-level field:</td><td>1516</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>solar energy; renewable energy; energies; energy conversion and management; applied energy</td></tr><tr><td>Terms:</td><td>global solar radiation; active radiation; sunshine duration; day; ground</td></tr></table>"	"0.6336"	"0.1827"	3	1919	130859	6	604	2167
1504	1504	"<table><tr><td>Micro-level field:</td><td>1504</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; synthetic metals; journal of the physical society of japan; physica b-condensed matter; inorganic chemistry</td></tr><tr><td>Terms:</td><td>tetrathiafulvalene; scn; organic conductor; dithiole; tmtsf</td></tr></table>"	"0.4268"	"-0.7025"	3	3039	97157	6	507	1215
1355	1355	"<table><tr><td>Micro-level field:</td><td>1355</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; physics letters b; journal of high energy physics; international journal of modern physics a; european physical journal c</td></tr><tr><td>Terms:</td><td>noncommutative quantum mechanic; lorentz; lorentz violation; cpt; noncommutative field theory</td></tr></table>"	"1.2384"	"-0.3065"	3	3636	112717	6	447	812
2121	2121	"<table><tr><td>Micro-level field:</td><td>2121</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>polymer degradation and stability; journal of applied polymer science; food additives and contaminants part a-chemistry analysis control exposure & risk assessment; polymer testing; radiation physics and chemistry</td></tr><tr><td>Terms:</td><td>food contact material; food; food simulant; migration; chemiluminescence</td></tr></table>"	"0.3716"	"-0.4985"	3	2406	87516	6	397	2027
710	710	"<table><tr><td>Micro-level field:</td><td>710</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>carbohydrate polymers; international journal of biological macromolecules; journal of applied polymer science; biomacromolecules; polymers</td></tr><tr><td>Terms:</td><td>chitin; chitosan nanoparticle; chitooligosaccharide; chitosanase; deacetylation</td></tr></table>"	"-0.0971"	"-0.4539"	3	2552	572138	6	380	2775
1232	1232	"<table><tr><td>Micro-level field:</td><td>1232</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>angewandte chemie-international edition; journal of the american chemical society; organic letters; chemical communications; organometallics</td></tr><tr><td>Terms:</td><td>frustrated lewis pair; diboron; hydroboration; pinacolato; azaborine</td></tr></table>"	"0.1001"	"-0.7252"	3	4287	361738	6	367	1606
2368	2368	"<table><tr><td>Micro-level field:</td><td>2368</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; journal of cosmology and astroparticle physics; physical review letters; journal of high energy physics; physics letters b</td></tr><tr><td>Terms:</td><td>cosmic string loop; solar axion; dark matter axion; fuzzy dark matter; axionlike particle</td></tr></table>"	"1.236"	"-0.3165"	3	2276	105017	6	360	861
1149	1149	"<table><tr><td>Micro-level field:</td><td>1149</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physica a-statistical mechanics and its applications; physical review e; chaos solitons & fractals; european physical journal b; journal of economic dynamics & control</td></tr><tr><td>Terms:</td><td>agent; financial market; stock market; minority game; detrended fluctuation analysis</td></tr></table>"	"0.4816"	"0.4009"	3	3554	144403	6	328	2737
1799	1799	"<table><tr><td>Micro-level field:</td><td>1799</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>computer methods in applied mechanics and engineering; international journal for numerical methods in engineering; computational mechanics; computers & structures; finite elements in analysis and design</td></tr><tr><td>Terms:</td><td>isogeometric analysis; isogeometric boundary element method; solid shell element; finite rotation; finite cell method</td></tr></table>"	"0.8162"	"-0.15"	3	3014	93333	6	280	1420
204	204	"<table><tr><td>Micro-level field:</td><td>204</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; physica c-superconductivity and its applications; physical review letters; physica b-condensed matter; journal of the physical society of japan</td></tr><tr><td>Terms:</td><td>sr2ruo4; underdoped cuprate; high t c cuprate; t j model; dimensional hubbard model</td></tr></table>"	"0.8144"	"-0.59"	3	8549	267571	6	254	1276
1246	1246	"<table><tr><td>Micro-level field:</td><td>1246</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; applied optics; optics express; optics letters; optics and lasers in engineering</td></tr><tr><td>Terms:</td><td>digital holographic microscopy; quantitative phase; transport; intensity equation; line holography</td></tr></table>"	"0.7114"	"-0.2115"	3	1768	104829	6	218	2422
686	686	"<table><tr><td>Micro-level field:</td><td>686</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of turbomachinery-transactions of the asme; journal of engineering for gas turbines and power-transactions of the asme; proceedings of the institution of mechanical engineers part a-journal of power and energy; journal of thermal science; journal of propulsion and power</td></tr><tr><td>Terms:</td><td>centrifugal compressor; film; tip leakage flow; film cooling effectiveness; surge</td></tr></table>"	"0.7559"	"-0.1668"	3	3048	60024	6	198	1506
2673	2673	"<table><tr><td>Micro-level field:</td><td>2673</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>spectroscopy and spectral analysis; food chemistry; rapid communications in mass spectrometry; journal of agricultural and food chemistry; biological trace element research</td></tr><tr><td>Terms:</td><td>ratio mass spectrometry; wine; icp aes; stable isotope; carbon</td></tr></table>"	"-0.1039"	"-0.3034"	3	1262	77215	6	180	1971
1000	1000	"<table><tr><td>Micro-level field:</td><td>1000</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of quantitative spectroscopy & radiative transfer; proceedings of spie; journal of molecular spectroscopy; applied physics b-lasers and optics; applied optics</td></tr><tr><td>Terms:</td><td>band; photoacoustic spectroscopy; quantum cascade laser; spectroscopy; tunable diode laser absorption spectroscopy</td></tr></table>"	"0.8188"	"-0.3915"	3	4695	124774	6	150	2123
2094	2094	"<table><tr><td>Micro-level field:</td><td>2094</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>sensors and actuators b-chemical; talanta; analytical chemistry; chemical communications; spectrochimica acta part a-molecular and biomolecular spectroscopy</td></tr><tr><td>Terms:</td><td>gamma glutamyltransferase; biothiol; captopril; thiophenol; n acetylcysteine</td></tr></table>"	"-0.5246"	"-0.3894"	3	1125	238728	6	148	2333
1836	1836	"<table><tr><td>Micro-level field:</td><td>1836</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of materials chemistry a; acs applied materials & interfaces; journal of power sources; energy storage materials; electrochimica acta</td></tr><tr><td>Terms:</td><td>aqueous zinc ion battery; rechargeable magnesium battery; zinc anode</td></tr></table>"	"0.5868"	"-0.5911"	3	952	221564	6	130	1591
2030	2030	"<table><tr><td>Micro-level field:</td><td>2030</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>oceans-ieee; ocean engineering; ieee journal of oceanic engineering; ieee international conference on robotics and automation icra; proceedings of spie</td></tr><tr><td>Terms:</td><td>underwater glider; underwater vehicle manipulator system; auv; control; autonomous underwater vehicle</td></tr></table>"	"0.7243"	"0.2971"	3	591	56840	6	118	1848
3359	3359	"<table><tr><td>Micro-level field:</td><td>3359</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of food engineering; international journal of refrigeration; journal of food process engineering; applied thermal engineering; acta horticulturae</td></tr><tr><td>Terms:</td><td>vacuum cooling; air curtain; surface heat exchanger; thermal processing; cold store</td></tr></table>"	"0.1259"	"-0.2885"	3	600	20681	6	52	1200
35	35	"<table><tr><td>Micro-level field:</td><td>35</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; applied physics letters; carbon; nano letters; physical review letters</td></tr><tr><td>Terms:</td><td>bilayer graphene; graphene field effect transistor; epitaxial graphene; graphene nanoribbon; graphene growth</td></tr></table>"	"0.7051"	"-0.5477"	3	9710	1109759	5	1503	2683
866	866	"<table><tr><td>Micro-level field:</td><td>866</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>astrophysical journal; monthly notices of the royal astronomical society; aip conference proceedings; astronomy & astrophysics; astrophysical journal letters</td></tr><tr><td>Terms:</td><td>type ia supernovae; grb; gamma ray burst; afterglow; prompt emission</td></tr></table>"	"1.2283"	"-0.3182"	3	5459	211926	5	1022	1020
460	460	"<table><tr><td>Micro-level field:</td><td>460</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied polymer science; polymer; macromolecules; polymer degradation and stability; polymers</td></tr><tr><td>Terms:</td><td>rac lactide; ring opening polymerization; ring; cyclic ester; l lactic acid</td></tr></table>"	"0.3214"	"-0.5435"	3	5483	493546	5	922	2632
1448	1448	"<table><tr><td>Micro-level field:</td><td>1448</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review e; physical review letters; physical review a; entropy; journal of statistical mechanics-theory and experiment</td></tr><tr><td>Terms:</td><td>fluctuation theorem; work; shortcut; adiabaticity; quantum</td></tr></table>"	"0.955"	"-0.371"	3	4070	141533	5	606	2042
20	20	"<table><tr><td>Micro-level field:</td><td>20</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied physics letters; applied surface science; thin solid films; journal of applied physics; journal of alloys and compounds</td></tr><tr><td>Terms:</td><td>zno nanostructure; zno nanorod; zinc oxide thin film</td></tr></table>"	"0.6732"	"-0.5849"	3	5312	817852	5	552	2580
540	540	"<table><tr><td>Micro-level field:</td><td>540</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; applied surface science; applied physics a-materials science & processing; optics express; optics and laser technology</td></tr><tr><td>Terms:</td><td>periodic surface structure; laser cutting; femtosecond laser irradiation; waveguide; ultrashort laser pulse</td></tr></table>"	"0.8074"	"-0.4633"	3	4450	205153	5	528	2210
665	665	"<table><tr><td>Micro-level field:</td><td>665</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>optics express; proceedings of spie; applied physics letters; optics letters; plasmonics</td></tr><tr><td>Terms:</td><td>spoof surface plasmon polariton; extraordinary optical transmission; enhanced transmission; metal insulator metal waveguide; subwavelength slit</td></tr></table>"	"0.8893"	"-0.4279"	3	3021	300193	5	493	2142
1100	1100	"<table><tr><td>Micro-level field:</td><td>1100</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of water resources planning and management; water; procedia engineering; water resources management; water supply</td></tr><tr><td>Terms:</td><td>water distribution system; application; case study; analysis; water</td></tr></table>"	"0.5373"	"0.2061"	3	2776	104051	5	491	2359
877	877	"<table><tr><td>Micro-level field:</td><td>877</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>construction and building materials; cement and concrete research; cement & concrete composites; structure and infrastructure engineering; materials and structures</td></tr><tr><td>Terms:</td><td>simulated concrete pore solution; reinforcement corrosion; cathodic protection; corrosion; corrosion inhibitor</td></tr></table>"	"0.645"	"-0.245"	3	3099	154701	5	490	2074
1308	1308	"<table><tr><td>Micro-level field:</td><td>1308</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review a; foundations of physics; physics letters a; journal of physics conference series; physical review letters</td></tr><tr><td>Terms:</td><td>goos hanchen shift; spin hall effect; weak value; weak value amplification; superoscillation</td></tr></table>"	"0.9751"	"-0.379"	3	3537	110350	5	446	1491
335	335	"<table><tr><td>Micro-level field:</td><td>335</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tetrahedron letters; synthetic communications; rsc advances; journal of heterocyclic chemistry; tetrahedron</td></tr><tr><td>Terms:</td><td>biginelli reaction; dihydropyrimidin; isocyanide; imidazo12 apyridine; ugi</td></tr></table>"	"-0.0295"	"-0.7322"	3	2334	552544	5	438	2212
1407	1407	"<table><tr><td>Micro-level field:</td><td>1407</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied thermal engineering; international journal of refrigeration; energy conversion and management; energy; international journal of heat and mass transfer</td></tr><tr><td>Terms:</td><td>adsorption; liquid desiccant; mass transfer; silica gel; film</td></tr></table>"	"0.6661"	"-0.2729"	3	2016	106651	5	359	1719
1113	1113	"<table><tr><td>Micro-level field:</td><td>1113</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of nuclear materials; nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; acta materialia; physical review b; fusion engineering and design</td></tr><tr><td>Terms:</td><td>irradiation; helium; oxide dispersion; dpa; helium bubble</td></tr></table>"	"0.7831"	"-0.4735"	3	3150	139311	5	351	1454
1883	1883	"<table><tr><td>Micro-level field:</td><td>1883</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>bioresource technology; international journal of biological macromolecules; applied microbiology and biotechnology; journal of applied polymer science; biomacromolecules</td></tr><tr><td>Terms:</td><td>polyhydroxyalkanoate; pha; ralstonia eutropha; cupriavidus necator; pseudomonas</td></tr></table>"	"-0.0093"	"-0.444"	3	1925	153745	5	318	2212
1741	1741	"<table><tr><td>Micro-level field:</td><td>1741</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of the american leather chemists association; journal of the society of leather technologists and chemists; international journal of biological macromolecules; journal of cleaner production; food chemistry</td></tr><tr><td>Terms:</td><td>gelatin; leather; preparation; characterization; collagen</td></tr></table>"	"-0.2542"	"-0.4245"	3	1791	202517	5	296	2522
775	775	"<table><tr><td>Micro-level field:</td><td>775</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>lab on a chip; electrophoresis; analytical chemistry; biomicrofluidics; microfluidics and nanofluidics</td></tr><tr><td>Terms:</td><td>circulating tumor cells; tumor cell; peripheral blood; bone marrow; patient</td></tr></table>"	"0.0093"	"-0.422"	3	3624	406544	5	273	2941
2040	2040	"<table><tr><td>Micro-level field:</td><td>2040</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>dyes and pigments; chemical communications; chemistry-a european journal; journal of organic chemistry; organic letters</td></tr><tr><td>Terms:</td><td>bodipys; indacene; boron dipyrromethene; viscosity; dipyrrin</td></tr></table>"	"0.1796"	"-0.6508"	3	1813	263912	5	273	2026
2349	2349	"<table><tr><td>Micro-level field:</td><td>2349</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>langmuir; journal of physical chemistry b; colloids and surfaces a-physicochemical and engineering aspects; journal of colloid and interface science; thin solid films</td></tr><tr><td>Terms:</td><td>langmuir blodgett film; langmuir monolayer; langmuir; water surface; liquid surface</td></tr></table>"	"0.3291"	"-0.5938"	3	1735	102151	5	261	1847
250	250	"<table><tr><td>Micro-level field:</td><td>250</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>engineering structures; earthquake engineering & structural dynamics; soil dynamics and earthquake engineering; journal of structural engineering; bulletin of earthquake engineering</td></tr><tr><td>Terms:</td><td>ground motion; brace; restrained brace; self centering; seismic fragility analysis</td></tr></table>"	"0.7389"	"-0.1748"	3	4168	161320	5	253	1779
1734	1734	"<table><tr><td>Micro-level field:</td><td>1734</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>desalination; desalination and water treatment; solar energy; energy conversion and management; applied thermal engineering</td></tr><tr><td>Terms:</td><td>efficient solar steam generation; single slope; solar pond; solar still; phase change material</td></tr></table>"	"0.5476"	"-0.3856"	3	1088	150246	5	241	2182
2259	2259	"<table><tr><td>Micro-level field:</td><td>2259</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of physical chemistry c; surface science; physical review b; physical chemistry chemical physics; journal of chemical physics</td></tr><tr><td>Terms:</td><td>rutile tio2; mgo surface; sapphire; anatase tio2; mgo ag</td></tr></table>"	"0.6013"	"-0.6049"	3	2813	158748	5	204	1433
2137	2137	"<table><tr><td>Micro-level field:</td><td>2137</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>acta astronautica; advances in the astronautical sciences; advances in space research; journal of guidance control and dynamics; journal of spacecraft and rockets</td></tr><tr><td>Terms:</td><td>space robot; space debris; space manipulator; tethered satellite system; electrodynamic tether</td></tr></table>"	"0.8428"	"0.2312"	3	943	34088	5	159	1428
1449	1449	"<table><tr><td>Micro-level field:</td><td>1449</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; international journal of advanced manufacturing technology; measurement science and technology; precision engineering-journal of the international societies for precision engineering and nanotechnology; measurement</td></tr><tr><td>Terms:</td><td>machine tool; spindle; geometric error; cmm; rotary axis</td></tr></table>"	"0.8227"	"-0.0852"	3	1329	53155	5	151	1852
3054	3054	"<table><tr><td>Micro-level field:</td><td>3054</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>energy policy; energies; journal of cleaner production; energy; renewable & sustainable energy reviews</td></tr><tr><td>Terms:</td><td>energy return; eroi; energy payback time; life cycle assessment; recovery</td></tr></table>"	"0.4669"	"0.1349"	3	797	62419	5	115	1701
2661	2661	"<table><tr><td>Micro-level field:</td><td>2661</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tetrahedron letters; tetrahedron; journal of organic chemistry; heterocycles; organic letters</td></tr><tr><td>Terms:</td><td>rutaceae; ellipticine; murraya koenigii; clausena; carbazole alkaloid</td></tr></table>"	"-0.0432"	"-0.7343"	3	956	101645	5	110	1546
2013	2013	"<table><tr><td>Micro-level field:</td><td>2013</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>fire safety journal; fire technology; tunnelling and underground space technology; fire and materials; proceedings of the combustion institute</td></tr><tr><td>Terms:</td><td>tunnel; water mist; pool fire; experimental study; compartment</td></tr></table>"	"0.6657"	"-0.2039"	3	1330	36843	5	103	1570
1534	1534	"<table><tr><td>Micro-level field:</td><td>1534</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>international journal of advanced manufacturing technology; materials today-proceedings; journal of materials processing technology; procedia cirp; materials and manufacturing processes</td></tr><tr><td>Terms:</td><td>wedm; electrochemical machining; micro edm; edm process</td></tr></table>"	"0.7646"	"-0.401"	3	727	59526	5	98	1794
2590	2590	"<table><tr><td>Micro-level field:</td><td>2590</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; physical review special topics-accelerators and beams; vacuum; physics of plasmas; ieee particle accelerator conference</td></tr><tr><td>Terms:</td><td>multipactor; electron cloud; secondary electron yield; heavy ion fusion; j parc</td></tr></table>"	"0.9169"	"-0.4722"	3	648	17017	5	96	1000
2441	2441	"<table><tr><td>Micro-level field:</td><td>2441</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>acs applied materials & interfaces; langmuir; rsc advances; biomacromolecules; journal of materials chemistry b</td></tr><tr><td>Terms:</td><td>melanin; polydopamine; mussel; mussel adhesive protein; catechol</td></tr></table>"	"0.1447"	"-0.505"	3	1163	235297	5	91	2433
2545	2545	"<table><tr><td>Micro-level field:</td><td>2545</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ocean engineering; international offshore and polar engineering conference proceedings; journal of offshore mechanics and arctic engineering-transactions of the asme; applied ocean research; proceedings of the asme international conference on ocean offshore and arctic engineering</td></tr><tr><td>Terms:</td><td>submerged floating tunnel; wind turbine; floating offshore wind turbine; spar type; cable</td></tr></table>"	"0.7325"	"-0.0575"	3	646	29631	5	85	1333
